iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SUR,South America,Suriname,8/9/2022,80982,0,2.286,1380,0,0,131029.082,0,3.698,2232.844,0,0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/10/2022,80982,0,2.286,1380,0,0,131029.082,0,3.698,2232.844,0,0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/11/2022,80988,6,0.857,1380,0,0,131038.79,9.708,1.387,2232.844,0,0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/12/2022,80988,0,0.857,1380,0,0,131038.79,0,1.387,2232.844,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/13/2022,80988,0,0.857,1380,0,0,131038.79,0,1.387,2232.844,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/14/2022,80988,0,0.857,1380,0,0,131038.79,0,1.387,2232.844,0,0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/15/2022,80988,0,0.857,1380,0,0,131038.79,0,1.387,2232.844,0,0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/16/2022,80988,0,0.857,1380,0,0,131038.79,0,1.387,2232.844,0,0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/17/2022,80988,0,0.857,1380,0,0,131038.79,0,1.387,2232.844,0,0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/18/2022,81007,19,2.714,1382,2,0.286,131069.532,30.742,4.392,2236.08,3.236,0.462,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/19/2022,81007,0,2.714,1382,0,0.286,131069.532,0,4.392,2236.08,0,0.462,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/20/2022,81007,0,2.714,1382,0,0.286,131069.532,0,4.392,2236.08,0,0.462,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/21/2022,81007,0,2.714,1382,0,0.286,131069.532,0,4.392,2236.08,0,0.462,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/22/2022,81007,0,2.714,1382,0,0.286,131069.532,0,4.392,2236.08,0,0.462,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/23/2022,81007,0,2.714,1382,0,0.286,131069.532,0,4.392,2236.08,0,0.462,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/24/2022,81007,0,2.714,1382,0,0.286,131069.532,0,4.392,2236.08,0,0.462,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/25/2022,81022,15,2.143,1383,1,0.143,131093.802,24.27,3.467,2237.698,1.618,0.231,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/26/2022,81022,0,2.143,1383,0,0.143,131093.802,0,3.467,2237.698,0,0.231,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/27/2022,81022,0,2.143,1383,0,0.143,131093.802,0,3.467,2237.698,0,0.231,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/28/2022,81022,0,2.143,1383,0,0.143,131093.802,0,3.467,2237.698,0,0.231,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/29/2022,81022,0,2.143,1383,0,0.143,131093.802,0,3.467,2237.698,0,0.231,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/30/2022,81022,0,2.143,1383,0,0.143,131093.802,0,3.467,2237.698,0,0.231,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,8/31/2022,81022,0,2.143,1383,0,0.143,131093.802,0,3.467,2237.698,0,0.231,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/1/2022,81039,17,2.429,1383,0,0,131121.308,27.506,3.929,2237.698,0,0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/2/2022,81039,0,2.429,1383,0,0,131121.308,0,3.929,2237.698,0,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/3/2022,81039,0,2.429,1383,0,0,131121.308,0,3.929,2237.698,0,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/4/2022,81039,0,2.429,1383,0,0,131121.308,0,3.929,2237.698,0,0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/5/2022,81039,0,2.429,1383,0,0,131121.308,0,3.929,2237.698,0,0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/6/2022,81039,0,2.429,1383,0,0,131121.308,0,3.929,2237.698,0,0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/7/2022,81039,0,2.429,1383,0,0,131121.308,0,3.929,2237.698,0,0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/8/2022,81057,18,2.571,1384,1,0.143,131150.432,29.124,4.161,2239.316,1.618,0.231,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/9/2022,81057,0,2.571,1384,0,0.143,131150.432,0,4.161,2239.316,0,0.231,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/10/2022,81057,0,2.571,1384,0,0.143,131150.432,0,4.161,2239.316,0,0.231,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/11/2022,81057,0,2.571,1384,0,0.143,131150.432,0,4.161,2239.316,0,0.231,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/12/2022,81057,0,2.571,1384,0,0.143,131150.432,0,4.161,2239.316,0,0.231,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/13/2022,81057,0,2.571,1384,0,0.143,131150.432,0,4.161,2239.316,0,0.231,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/14/2022,81057,0,2.571,1384,0,0.143,131150.432,0,4.161,2239.316,0,0.231,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/15/2022,81078,21,3,1384,0,0,131184.41,33.978,4.854,2239.316,0,0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/16/2022,81078,0,3,1384,0,0,131184.41,0,4.854,2239.316,0,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/17/2022,81078,0,3,1384,0,0,131184.41,0,4.854,2239.316,0,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/18/2022,81078,0,3,1384,0,0,131184.41,0,4.854,2239.316,0,0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/19/2022,81078,0,3,1384,0,0,131184.41,0,4.854,2239.316,0,0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/20/2022,81078,0,3,1384,0,0,131184.41,0,4.854,2239.316,0,0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/21/2022,81078,0,3,1384,0,0,131184.41,0,4.854,2239.316,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/22/2022,81099,21,3,1385,1,0.143,131218.388,33.978,4.854,2240.934,1.618,0.231,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/23/2022,81099,0,3,1385,0,0.143,131218.388,0,4.854,2240.934,0,0.231,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/24/2022,81099,0,3,1385,0,0.143,131218.388,0,4.854,2240.934,0,0.231,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/25/2022,81099,0,3,1385,0,0.143,131218.388,0,4.854,2240.934,0,0.231,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/26/2022,81099,0,3,1385,0,0.143,131218.388,0,4.854,2240.934,0,0.231,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/27/2022,81099,0,3,1385,0,0.143,131218.388,0,4.854,2240.934,0,0.231,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/28/2022,81099,0,3,1385,0,0.143,131218.388,0,4.854,2240.934,0,0.231,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/29/2022,81106,7,1,1385,0,0,131229.714,11.326,1.618,2240.934,0,0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,9/30/2022,81106,0,1,1385,0,0,131229.714,0,1.618,2240.934,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/1/2022,81106,0,1,1385,0,0,131229.714,0,1.618,2240.934,0,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/2/2022,81106,0,1,1385,0,0,131229.714,0,1.618,2240.934,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/3/2022,81106,0,1,1385,0,0,131229.714,0,1.618,2240.934,0,0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/4/2022,81106,0,1,1385,0,0,131229.714,0,1.618,2240.934,0,0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/5/2022,81106,0,1,1385,0,0,131229.714,0,1.618,2240.934,0,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/6/2022,81114,8,1.143,1385,0,0,131242.658,12.944,1.849,2240.934,0,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/7/2022,81114,0,1.143,1385,0,0,131242.658,0,1.849,2240.934,0,0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/8/2022,81114,0,1.143,1385,0,0,131242.658,0,1.849,2240.934,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/9/2022,81114,0,1.143,1385,0,0,131242.658,0,1.849,2240.934,0,0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/10/2022,81114,0,1.143,1385,0,0,131242.658,0,1.849,2240.934,0,0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/11/2022,81114,0,1.143,1385,0,0,131242.658,0,1.849,2240.934,0,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/12/2022,81114,0,1.143,1385,0,0,131242.658,0,1.849,2240.934,0,0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/13/2022,81131,17,2.429,1385,0,0,131270.164,27.506,3.929,2240.934,0,0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/14/2022,81131,0,2.429,1385,0,0,131270.164,0,3.929,2240.934,0,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/15/2022,81131,0,2.429,1385,0,0,131270.164,0,3.929,2240.934,0,0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/16/2022,81131,0,2.429,1385,0,0,131270.164,0,3.929,2240.934,0,0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/17/2022,81131,0,2.429,1385,0,0,131270.164,0,3.929,2240.934,0,0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/18/2022,81131,0,2.429,1385,0,0,131270.164,0,3.929,2240.934,0,0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/19/2022,81131,0,2.429,1385,0,0,131270.164,0,3.929,2240.934,0,0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/20/2022,81158,27,3.857,1386,1,0.143,131313.85,43.686,6.241,2242.552,1.618,0.231,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/21/2022,81158,0,3.857,1386,0,0.143,131313.85,0,6.241,2242.552,0,0.231,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/22/2022,81158,0,3.857,1386,0,0.143,131313.85,0,6.241,2242.552,0,0.231,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/23/2022,81158,0,3.857,1386,0,0.143,131313.85,0,6.241,2242.552,0,0.231,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/24/2022,81158,0,3.857,1386,0,0.143,131313.85,0,6.241,2242.552,0,0.231,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/25/2022,81158,0,3.857,1386,0,0.143,131313.85,0,6.241,2242.552,0,0.231,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/26/2022,81158,0,3.857,1386,0,0.143,131313.85,0,6.241,2242.552,0,0.231,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/27/2022,81185,27,3.857,1390,4,0.571,131357.536,43.686,6.241,2249.024,6.472,0.925,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/28/2022,81185,0,3.857,1390,0,0.571,131357.536,0,6.241,2249.024,0,0.925,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/29/2022,81185,0,3.857,1390,0,0.571,131357.536,0,6.241,2249.024,0,0.925,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/30/2022,81185,0,3.857,1390,0,0.571,131357.536,0,6.241,2249.024,0,0.925,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,10/31/2022,81185,0,3.857,1390,0,0.571,131357.536,0,6.241,2249.024,0,0.925,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
SUR,South America,Suriname,11/1/2022,81185,0,3.857,1390,0,0.571,131357.536,0,6.241,2249.024,0,0.925,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,618046,,,,
